Title,Score,Progress,Type
Fushigi no Umi no Nadia,0,39,TV
Märchen Mädchen,0,12,TV
Steamboy,0,1,Movie
Kuroshitsuji II Specials,0,6,Special
Paniponi Dash!,0,26,TV
Miss Monochrome - The Animation,0,13,TV
Hetalia World Series,0,48,ONA
Bishoujo Senshi Sailor Moon SuperS,0,39,TV
NORN9: Norn + Nonet,0,12,TV
Kekkaishi,0,52,TV
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,0,1,OVA
Ao no Exorcist Specials,0,10,Special
Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,0,1,Special
Kimikiss pure rouge,0,24,TV
Ansatsu Kyoushitsu Movie: 365-Nichi no Jikan,0,1,Movie
Higurashi no Naku Koro ni Kaku: Outbreak,0,1,OVA
Uta no☆Prince-sama♪ Maji Love 2000%,0,13,TV
Ninja Slayer from Animation,0,26,ONA
Shiki Specials,0,2,Special
Yondemasu yo, Azazel-san. (TV),0,13,TV
Phantasy Star Online 2: The Animation,0,12,TV
Nagasarete Airantou,0,26,TV
Afro Samurai: Resurrection,0,1,Movie
Futsuu no Joshikousei ga [Locodol] Yatte Mita.,0,12,TV
Kengan Ashura,0,12,ONA
Sousei no Aquarion,0,26,TV
Minami-ke Tadaima,0,13,TV
ViVid Strike!,0,12,TV
Ai Yori Aoshi,0,24,TV
Blood-C: The Last Dark,0,1,Movie
Full Moon wo Sagashite,0,52,TV
Acchi Kocchi: Place=Princess,0,1,OVA
Towa no Quon 1: Utakata no Kaben,0,1,Movie
Minami-ke Okaeri,0,13,TV
Hiyokoi,0,1,Special
Code Geass: Nunnally in Wonderland,0,1,OVA
Fairy Tail Movie: Houou no Miko - Hajimari no Asa,0,1,Special
Stella no Mahou,0,12,TV
Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,0,1,Movie
Yowamushi Pedal: NEW GENERATION,0,25,TV
Higurashi no Naku Koro ni: Nekogoroshi-hen,0,1,Special
Kidou Senshi Gundam: The Origin,0,6,OVA
Sacred Seven,0,12,TV
Tamayura,0,4,OVA
Saint Seiya: The Lost Canvas - Meiou Shinwa,0,13,OVA
Kenzen Robo Daimidaler,0,12,TV
Endride,0,24,TV
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0,1,Movie
Made in Abyss: Hourou Suru Tasogare,0,1,Movie
One Piece Movie: Omatsuri Danshaku to Himitsu no Shima,0,1,Movie
Kyoto Teramachi Sanjou no Holmes,0,12,TV
M3: Sono Kuroki Hagane,0,24,TV
Youkai Apartment no Yuuga na Nichijou,0,26,TV
Yu☆Gi☆Oh!: Hikari no Pyramid,0,1,Movie
Diamond no Ace Act II,0,52,TV
K-ON!: Ura-On!,0,7,Special
Grappler Baki,0,24,TV
Brave Witches,0,12,TV
Sasameki Koto,0,13,TV
Gingitsune,0,12,TV
Maison Ikkoku,0,96,TV
GODZILLA: Kaijuu Wakusei,0,1,Movie
GRANBLUE FANTASY The Animation Season 2,0,12,TV
Ikoku Meiro no Croisée,0,12,TV
Ryuu no Haisha,0,2,Special
Senki Zesshou Symphogear AXZ,0,13,TV
Overlord: Ple Ple Pleiades (OVA),0,1,OVA
Lupin III: Part IV,0,24,TV
Black★Rock Shooter,0,1,MUSIC
Dakaretai Otoko 1-i ni Odosarete Imasu.,0,13,TV
Bishoujo Senshi Sailor Moon: Sailor Stars,0,34,TV
Owari no Seraph: Owaranai Seraph,0,9,Special
Hacka Doll: The Animation,0,13,TV
Gegege no Kitarou (2018),0,97,TV
Haikyuu!!: vs. Akaten,0,1,Special
Maria†Holic Alive,0,12,TV
Himouto! Umaru-chanS,0,12,Special
Hiiro no Kakera,0,13,TV
Koukaku no Pandora,0,12,TV
Ange Vierge,0,12,TV
Digimon Savers,0,48,TV
Cheating Craft,0,12,TV
Ookami to Koushinryou II Specials,0,2,Special
Hataraku Saibou: Kaze Shoukougun,0,1,Special
Chuunibyou demo Koi ga Shitai! Ren Specials,0,7,Special
Blassreiter,0,24,TV
Natsume Yuujinchou: Itsuka Yuki no Hi ni,0,1,OVA
Persona 3 the Movie 4: Winter of Rebirth,0,1,Movie
Kamisama Hajimemashita OVA,0,2,OVA
Toaru Hikuushi e no Tsuioku,0,1,Movie
Little Busters! EX,0,8,Special
Dakara Boku wa, H ga Dekinai. OVA,0,1,OVA
Ooya-san wa Shishunki!,0,12,TV
Cossette no Shouzou,0,3,OVA
Piano no Mori,0,1,Movie
Sonic X,0,78,TV
Tantei Opera Milky Holmes,0,12,TV
Takunomi.,0,12,TV
High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyure Kaijo Original Video,0,6,Special
Manyuu Hiken-chou,0,12,TV
Overlord: Fushisha no Ou,0,1,Movie
Lance N' Masques,0,12,TV
Kaleido Star,0,51,TV
Yoake Tsugeru Lu no Uta,0,1,Movie
Aggressive Retsuko,0,100,TV
Noblesse: Awakening,0,1,ONA
JoJo no Kimyou na Bouken (2000),0,7,OVA
Carnival Phantasm EX Season,0,1,OVA
Ginga Kikoutai Majestic Prince,0,24,TV
Saredo Tsumibito wa Ryuu to Odoru,0,12,TV
Giniro no Kami no Agito,0,1,Movie
Haiyore! Nyaruko-san F,0,1,OVA
22/7,0,12,TV
Shinmai Maou no Testament: BURST - Toujou Basara no Shigoku Heiwa na Nichijou,0,1,OVA
Houkago no Pleiades,0,12,TV
Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page,0,1,OVA
Fate/kaleid liner Prisma☆Illya Specials,0,5,Special
Kaijuu no Kodomo,0,1,Movie
Fate/Grand Order -MOONLIGHT/LOSTROOM-,0,1,Special
Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,0,1,OVA
Ibara no Ou,0,1,Movie
Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,0,6,TV
Sword Gai The Animation,0,12,ONA
Gintamaº: Aizome Kaori-hen,0,2,OVA
Fushigi Yuugi,0,52,TV
Erementar Gerad,0,26,TV
Senki Zesshou Symphogear XV,0,13,TV
Kaichou wa Maid-sama!: Goshujin-sama to Asonjao♥,0,1,Special
Pocket Monsters Diamond & Pearl: Genei no Hasha Zoroark,0,1,Movie
Amagami SS: Imouto,0,1,Special
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama to no Chikai,0,1,Special
Aki-Sora: Yume no Naka,0,2,OVA
Maburaho,0,24,TV
Kingdom 2,0,39,TV
Ninja Batman,0,1,Movie
Free!: Take Your Marks,0,1,Movie
Toshokan Sensou,0,12,TV
Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,0,6,OVA
Fumikiri Jikan,0,12,TV
City Hunter,0,51,TV
SHIROBAKO Movie,0,1,Movie
Seitokai Yakuindomo Movie,0,1,Movie
Terra e... (TV),0,24,TV
One Piece Movie 04: Dead End no Bouken,0,1,Movie
One Piece Movie 02: Nejimaki Jima no Daibouken,0,1,Movie
Hakushaku to Yousei,0,12,TV
BanG Dream! 2nd Season,0,13,TV
Loveless,0,12,TV
Persona -Trinity Soul-,0,26,TV
Genshiken Nidaime,0,13,TV
Junjou Romantica 3,0,12,TV
Boku-tachi wa Benkyou ga Dekinai OVA,0,2,OVA
Kidou Senshi Gundam Thunderbolt,0,4,ONA
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,0,6,TV
Cheer Danshi!!,0,12,TV
Shiyan Pin Jiating,0,12,TV
Scryed,0,26,TV
Tamayura: Hitotose,0,12,TV
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,0,1,Special
Battery,0,11,TV
Tsukuyomi: Moon Phase,0,25,TV
Kingsglaive Final Fantasy XV,0,1,Movie
Animatrix,0,9,OVA
Shugo Chara!! Doki,0,51,TV
Aura: Maryuuinkouga Saigo no Tatakai,0,1,Movie
Shikabane Hime: Kuro,0,12,TV
R.O.D OVA,0,3,OVA
Nogizaka Haruka no Himitsu: Purezza,0,12,TV
Nobunaga Concerto,0,10,TV
Egao no Daika,0,12,TV
Kino no Tabi: The Beautiful World - Byouki no Kuni: For You,0,1,Movie
The Idolm@ster: Cinderella Girls 2nd Season,0,12,TV
Sora no Aosa wo Shiru Hito yo,0,1,Movie
Hai to Gensou no Grimgar OVA 2.5,0,1,Special
Maria-sama ga Miteru,0,13,TV
Akanesasu Shoujo,0,12,TV
Boku no Tonari ni Ankoku Hakaishin ga Imasu.,0,12,TV
Mahoujin Guru Guru (2017),0,24,TV
Natsuiro Kiseki,0,12,TV
Love Hina Again,0,3,OVA
One Piece: Strong World Episode 0,0,1,OVA
Kore ga Watashi no Goshujin-sama,0,12,TV
Vatican Kiseki Chousakan,0,12,TV
Hidan no Aria Special,0,1,Special
Tsubasa: Tokyo Revelations,0,3,OVA
Musaigen no Phantom World: Mizutama no Kiseki,0,1,Special
Aishiteruze Baby,0,26,TV
Arata Kangatari,0,12,TV
Ookami Kakushi,0,12,TV
Kimi ni Todoke 2nd Season: Kataomoi,0,1,Special
Osomatsu-san 2,0,25,TV
Teekyuu 2,0,12,TV
Tears to Tiara,0,26,TV
Mouryou no Hako,0,13,TV
Mikakunin de Shinkoukei: Kamo Nikutte Midori-ppoi Aji ga suru no ne.,0,1,OVA
Lodoss-tou Senki,0,13,OVA
Gyakusatsu Kikan,0,1,Movie
Onegai☆Twins,0,12,TV
D.C.: Da Capo,0,26,TV
Girls Bravo: Second Season,0,13,TV
Ling Qi,0,20,ONA
Durarara!!x2 Ketsu: DuFuFuFu!!,0,1,OVA
Kämpfer für die Liebe,0,2,Special
Chuukan Kanriroku Tonegawa,0,24,TV
Digimon Adventure tri. 4: Soushitsu,0,1,Movie
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,0,1,Movie
K SEVEN STORIES: R:B ~BLAZE~,0,1,Movie
Free! Specials,0,7,Special
Girls und Panzer Saishuushou,0,1,Movie
Mangaka-san to Assistant-san to Specials,0,6,Special
Yu☆Gi☆Oh!: The Dark Side of Dimensions,0,1,Movie
Tsugu Tsugumomo,0,12,TV
Ayakashi: Japanese Classic Horror,0,11,TV
Persona 4 The Animation: No One is Alone,0,1,Special
Girlfriend (Kari),0,12,TV
Free!: Eternal Summer - Kindan no All Hard!,0,1,Special
Mahou Shoujo Lyrical Nanoha StrikerS,0,26,TV
Keishicho Tokumu-bu Tokushu Kyoaku-han Taisaku-Shitsu Dai-Nana-ka: Tokunana,0,12,TV
Nora to Oujo to Noraneko Heart,0,12,TV
InuYasha: Kagami no Naka no Mugenjo,0,1,Movie
Toaru Kagaku no Railgun Specials,0,2,Special
Namiuchigiwa no Muromi-san,0,13,TV
Mahoromatic,0,12,TV
Giant Killing,0,26,TV
Bokura wa Minna Kawaisou: Hajimete no,0,1,Special
Last Period: Owarinaki Rasen no Monogatari,0,12,TV
Kidou Butouden G Gundam,0,49,TV
Kannazuki no Miko,0,12,TV
Sword Art Offline: Extra Edition,0,1,Special
30-sai no Hoken Taiiku,0,12,TV
Vandread,0,13,TV
Yozakura Quartet: Hoshi no Umi,0,3,OVA
Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,0,1,OVA
Kaibutsu Oujo,0,25,TV
RErideD: Tokigoe no Derrida,0,12,ONA
Yama no Susume 2,0,24,TV
InuYasha: Toki wo Koeru Omoi,0,1,Movie
Alice or Alice: Siscon Niisan to Futago no Imouto,0,12,TV
Naruto: Find the Crimson Four-leaf Clover!,0,1,Special
Suisei no Gargantia OVA,0,2,OVA
Kara no Kyoukai: Mirai Fukuin - Extra Chorus,0,1,Movie
Kyou kara Maou!,0,78,TV
Kouya no Kotobuki Hikoutai,0,12,TV
Tonari no Seki-kun OVA,0,1,OVA
Toaru Majutsu no Index Specials,0,2,Special
Seikai no Monshou,0,13,TV
Break Blade 2: Ketsubetsu no Michi,0,1,Movie
Amanchu! Advance,0,12,TV
Recorder to Randoseru Do♪,0,13,TV
Pokémon Generations,0,18,ONA
IS: Infinite Stratos 2 - Hitonatsu no Omoide,0,1,OVA
Kuroko no Basket NG-shuu,0,9,Special
Kidou Senkan Nadesico,0,26,TV
One Room: Second Season,0,12,TV
Durarara!!x2 Ten: Onoroke Chakapoko,0,1,Special
Koukaku Kidoutai Arise: Ghost In The Shell - Border:2 Ghost Whispers,0,1,Movie
Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,0,1,OVA
Yu☆Gi☆Oh! ZEXAL,0,73,TV
Grimms Notes The Animation,0,12,TV
Shakugan no Shana Movie,0,1,Movie
URAHARA,0,12,TV
One Piece Movie 03: Chinjuujima no Chopper Oukoku,0,1,Movie
R.O.D the TV,0,26,TV
Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,0,1,Movie
Blue Gender,0,26,TV
Grisaia no Rakuen: Grisaia no Tokuten,0,5,Special
Amagami SS OVA,0,6,OVA
Kidou Senshi Gundam 00: A Wakening of the Trailblazer,0,1,Movie
Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,0,1,OVA
Saiunkoku Monogatari,0,39,TV
Tenchi Muyo!,0,26,TV
Naruto SD Rock Lee no Seishun Full-Power Ninden,0,51,TV
Housekishou Richard-shi no Nazo Kantei,0,12,TV
KanColle Movie,0,1,Movie
Non Non Biyori: Repeat - Hotaru ga Tanoshinda,0,1,OVA
Jigoku Shoujo: Yoi no Togi,0,12,TV
Metal Fight Beyblade,0,51,TV
GJ-bu@,0,1,Special
Gyo,0,1,OVA
Muhyo to Rouji no Mahouritsu Soudan Jimusho,0,12,TV
Sekai de Ichiban Tsuyoku Naritai!,0,12,TV
Kekkai Sensen: Ousama no Restaurant no Ousama,0,1,OVA
The Sky Crawlers,0,1,Movie
Aikatsu!,0,50,TV
Fudanshi Koukou Seikatsu,0,12,TV
Hayate no Gotoku! Can't Take My Eyes Off You,0,12,TV
Re:Petit kara Hajimeru Isekai Seikatsu,0,14,TV
Keroro Gunsou,0,358,TV
91Days Special,0,1,Special
Black Lagoon Omake,0,7,Special
Nihon Animator Mihonichi,0,36,ONA
InuYasha: Tenka Hadou no Ken,0,1,Movie
Tayutama: Kiss on My Deity,0,12,TV
Pocket Monsters: Kimi ni Kimeta!,0,1,Movie
Inazuma Eleven GO,0,47,TV
Sukitte Ii na yo.: Dareka ga,0,1,OVA
Pocket Monsters Best Wishes! Season 2,0,24,TV
Gochuumon wa Usagi Desu ka?? Dear My Sister,0,1,OVA
Break Blade 3: Kyoujin no Ato,0,1,Movie
Kemurikusa,0,12,TV
Akame ga Kill! Gekijou,0,24,ONA
Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,0,1,OVA
Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,0,1,Special
Ojamajo Doremi,0,51,TV
Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteru.,0,1,OVA
Tamayomi,0,12,TV
Kenka Banchou Otome: Girl Beats Boys,0,12,TV
Pingu in the City,0,26,TV
One Piece Movie 05: Norowareta Seiken,0,1,Movie
Natsu no Arashi!,0,13,TV
Shangri-La,0,24,TV
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,0,1,Movie
Oshi ga Budoukan Ittekuretara Shinu,0,12,TV
Druaga no Tou: The Sword of Uruk,0,12,TV
ēlDLIVE,0,12,TV
Area no Kishi,0,37,TV
Hajimete no Gal: Hajimete no Bunkasai,0,1,OVA
Overlord: Shikkoku no Senshi,0,1,Movie
Kuroko no Basket: Saikou no Present Desu,0,1,Special
Grisaia no Meikyuu: Takizono Basket-bu no Nama Cream Party!,0,1,Special
Anime de Wakaru Shinryounaika,0,20,ONA
Nanatsu no Taizai: Imashime no Fukkatsu OVA,0,1,OVA
Captain Tsubasa,0,128,TV
PSYCHO-PASS 3: First Inspector,0,1,Movie
Hirune Hime: Shiranai Watashi no Monogatari,0,1,Movie
Kara no Kyoukai Remix: Gate of Seventh Heaven,0,1,Movie
Cardcaptor Sakura: Clear Card-hen - Prologue Sakura to Futatsu no Kuma,0,1,OVA
Gravitation,0,13,TV
Gun x Sword,0,26,TV
Break Blade 4: Sanka no Chi,0,1,Movie
Nozoki Ana,0,1,OVA
Pan de Peace!,0,13,TV
.hack//Roots,0,26,TV
DOUBLE DECKER! Doug & Kirill,0,13,TV
Tatakau Shisho: The Book of Bantorra,0,27,TV
Tales of Zestiria: Doushi no Yoake,0,1,Special
Gintama: Jump Festa 2008 Special,0,1,Special
Yamada-kun to 7-nin no Majo,0,1,ONA
Wakako-zake,0,12,TV
Shoujo Kakumei Utena: Adolescence Mokushiroku,0,1,Movie
Glass no Hana to Kowasu Sekai,0,1,Movie
Shirogane no Ishi: Argevollen,0,24,TV
Otome wa Boku ni Koishiteru,0,12,TV
∀ Gundam,0,50,TV
Kanon,0,13,TV
Magic Knight Rayearth,0,20,TV
Cencoroll 2,0,1,Movie
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,0,2,OVA
Planetarian: Hoshi no Hito,0,1,Movie
Chuubyou Gekihatsu Boy,0,11,TV
InuYasha: Guren no Houraijima,0,1,Movie
X,0,24,TV
Gakuen Alice,0,26,TV
Mirai Nikki (TV): Ura Mirai Nikki,0,10,Special
Togainu no Chi,0,12,TV
Sengoku Basara Two,0,12,TV
Yokohama Kaidashi Kikou,0,2,OVA
Major S2,0,26,TV
RobiHachi,0,12,TV
Magic Kaito,0,12,Special
Break Blade 5: Shisen no Hate,0,1,Movie
Hen Zemi (TV),0,13,TV
Meitantei Conan: Tokei Jikake no Matenrou,0,1,Movie
Genshiken OVA,0,3,OVA
Saki: Achiga-hen - Episode of Side-A,0,12,TV
Digimon Adventure tri. 5: Kyousei,0,1,Movie
Girls und Panzer Specials,0,6,Special
Fate/kaleid liner Prisma☆Illya 2wei! Kanzen Shinsaku Short Anime,0,5,Special
Hitsugi no Chaika OVA,0,1,OVA
Military!,0,12,TV
One Piece: Heart of Gold,0,1,Special
Koukaku Kidoutai Arise: Ghost In The Shell - Border:3 Ghost Tears,0,1,Movie
Gunnm,0,2,OVA
Ouritsu Uchuugun: Honneamise no Tsubasa,0,1,Movie
Gintama: Jump Festa 2005 Special,0,1,Special
School Rumble San Gakki,0,2,OVA
ARIA The OVA: ARIETTA,0,1,OVA
Uchuu Kaizoku Captain Harlock (Movie),0,1,Movie
IDOLiSH7,0,17,TV
Yu☆Gi☆Oh! ARC-V,0,148,TV
Shingeki no Kyojin: Kakusei no Houkou,0,1,Movie
Maken-Ki! OVA,0,2,OVA
Carnival Phantasm: Illya-jou,0,1,Special
Rifle Is Beautiful,0,12,TV
Hibike! Euphonium: Suisougaku-bu no Nichijou,0,7,Special
Ikkitousen: Dragon Destiny,0,12,TV
Dragonaut: The Resonance,0,25,TV
Naruto: Finally a Clash!! Jounin vs. Genin!,0,1,OVA
Choujikuu Yousai Macross: Ai Oboete Imasu ka,0,1,Movie
Yoru no Yatterman,0,12,TV
Break Blade 6: Doukoku no Toride,0,1,Movie
AIR GEAR: Kuro no Hane to Nemuri no Mori - Break on the Sky,0,3,OVA
Yowamushi Pedal: GLORY LINE,0,25,TV
Inukami!,0,26,TV
Majin Tantei Nougami Neuro,0,25,TV
Vampire Hunter D,0,1,Movie
Okusama ga Seitokaichou! OVA,0,1,OVA
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,0,1,OVA
Kino no Tabi: The Beautiful World - Tou no Kuni,0,1,Special
Aishen Qiaokeli-ing...,0,15,ONA
Gunslinger Girl: Il Teatrino,0,13,TV
Black Blood Brothers,0,12,TV
Hagane no Renkinjitsushi: Premium Collection,0,3,OVA
Teekyuu 3,0,12,TV
One Piece THE MOVIE: Karakurijou no Mecha Kyohei,0,1,Movie
Tetsuwan Birdy Decode:02,0,12,TV
Karas,0,6,OVA
Nanatsu no Bitoku,0,10,TV
Saki: Zenkoku-hen,0,13,TV
Strike Witches the Movie,0,1,Movie
Mugen no Ryvius,0,26,TV
Gunsmith Cats,0,3,OVA
Gin no Guardian 2,0,6,TV
Asa Made Jugyou Chu!,0,1,OVA
xxxHOLiC Shunmuki,0,2,OVA
Tegami Bachi Reverse,0,25,TV
Digimon Adventure 02: Diablomon no Gyakushuu,0,1,Movie
Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito,0,1,OVA
Hatena☆Illusion,0,12,TV
Futari wa Precure,0,49,TV
Lupin III: Part V,0,24,TV
Monster Musume no Iru Nichijou: Hobo Mainichi OO! Namappoi Douga,0,60,ONA
Fairy Gone 2,0,12,TV
Musekinin Kanchou Tylor,0,26,TV
Medarot,0,52,TV
Zan Sayonara Zetsubou Sensei Bangaichi,0,2,OVA
Carnival Phantasm: HibiChika Special,0,1,Special
Frame Arms Girl,0,12,TV
Major S3,0,26,TV
Kidou Keisatsu Patlabor: The Movie,0,1,Movie
JoJo no Kimyou na Bouken: Phantom Blood,0,1,Movie
Sanrio Danshi,0,12,TV
Papa no Iukoto wo Kikinasai!: Pokkapoka,0,1,Special
Uragiri wa Boku no Namae wo Shitteiru,0,24,TV
Phantom in the Twilight,0,12,TV
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,0,1,Special
Hakuouki Hekketsuroku,0,10,TV
Chi's Sweet Home,0,104,TV
Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna,0,1,Movie
xxxHOLiC Rou,0,2,OVA
Hetalia: The Beautiful World,0,20,ONA
Shingeki no Kyojin: Chimi Kyara Gekijou - Tondeke! Kunren Heidan,0,9,Special
Hidamari Sketch x 365,0,13,TV
Ro-Kyu-Bu! SS,0,12,TV
Amagi Brilliant Park: Wakuwaku Mini Theater Rakugaki Backstage,0,7,Special
Suisei no Gargantia: Meguru Kouro, Haruka,0,2,OVA
Major S5,0,25,TV
Wasurenagumo,0,1,Movie
Slayers Next,0,26,TV
School Days: Valentine Days,0,1,OVA
Super Lovers 2,0,10,TV
Kiniro no Corda: Primo Passo,0,25,TV
Hagane no Renkinjutsushi: Fullmetal Alchemist: 4-Koma Theater,0,16,Special
Amaenaide yo!!,0,12,TV
Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,0,1,Special
Dive!!,0,12,TV
Seto no Hanayome OVA,0,2,OVA
Ao no 6-gou,0,4,OVA
.hack//Tasogare no Udewa Densetsu,0,12,TV
Choujigen Game Neptune: The Animation OVA,0,1,OVA
Asobi Asobase OVA,0,1,OVA
Ensemble Stars!,0,24,TV
Baka to Test to Shoukanjuu Specials,0,6,Special
Gokukoku no Brynhildr OVA,0,1,OVA
Macross Plus,0,4,OVA
Wagamama High Spec,0,12,TV
Tokyo Majin Gakuen Kenpucho: Tou,0,14,TV
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,0,13,OVA
Kiba,0,51,TV
Jyu Oh Sei,0,11,TV
Meitantei Conan: Baker Street no Bourei,0,1,Movie
Yumeiro Pâtissière,0,50,TV
Tales of Vesperia: The First Strike,0,1,Movie
Soukyuu no Fafner: Dead Aggressor,0,25,TV
Ni no Kuni,0,1,Movie
Hakkenden: Touhou Hakken Ibun 2,0,13,TV
Escaflowne: A Girl in Gaea,0,1,Movie
Lord of Vermillion: Guren no Ou,0,12,TV
El Cazador de la Bruja,0,26,TV
Koukaku Kidoutai Arise: Ghost In The Shell - Border:4 Ghost Stands Alone,0,1,Movie
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,0,5,Special
Koukaku Kidoutai ARISE: ALTERNATIVE ARCHITECTURE,0,10,TV
Kimi no Koe wo Todoketai,0,1,Movie
Dragon Ball Movie 1: Shen Long no Densetsu,0,1,Movie
Mangirl!,0,13,TV
Mitsudomoe Zouryouchuu!,0,8,TV
Concrete Revolutio: Choujin Gensou - THE LAST SONG,0,11,TV
Kandagawa JET GIRLS,0,12,TV
Kyou no Asuka Show,0,20,ONA
Bubblegum Crisis,0,8,OVA
Kimi no Hikari: Asagao to Kase-san.,0,1,ONA
Onihei,0,13,TV
Kyousougiga (2012),0,5,ONA
Fate/Zero: Onegai! Einzbern Soudanshitsu,0,6,Special
Sekirei Special,0,1,Special
Major S4,0,26,TV
Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,0,1,Special
Hayate no Gotoku! Cuties,0,12,TV
Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni,0,1,OVA
Appleseed (Movie),0,1,Movie
K-ON!!: Ura-On!!,0,9,Special
Bakuretsu Tenshi,0,24,TV
Ajin: Shoudou,0,1,Movie
One Piece Movie: Episode of Arabasta - Sabaku no Ojou to Kaizoku-tachi,0,1,Movie
Simoun,0,26,TV
Rozen Maiden: Ouvertüre,0,2,Special
Final Fantasy: The Spirits Within,0,1,Movie
Kidou Senshi Gundam: Gyakushuu no Char,0,1,Movie
So Ra No Wo To Specials,0,2,Special
Code Geass: Hangyaku no Lelouch Picture Drama,0,9,Special
Natsume Yuujinchou Movie: Utsusemi ni Musubu,0,1,Movie
Meitantei Conan: Seikimatsu no Majutsushi,0,1,Movie
Kyoukai no Kanata: Mini Gekijou,0,7,Special
Kuroko no Basket: Baka ja Kattenai no yo!,0,1,OVA
Kimagure Orange Road,0,48,TV
Meitantei Conan: Juuyonbanme no Target,0,1,Movie
Digimon Adventure tri. 6: Bokura no Mirai,0,1,Movie
Fate/kaleid liner Prisma☆Illya 2wei Herz! Kanzen Shinsaku Short Anime,0,5,Special
Asura Cryin' 2,0,13,TV
Mardock Scramble: The Second Combustion,0,1,Movie
Tales of Symphonia The Animation: Sylvarant-hen,0,4,OVA
Phi Brain: Kami no Puzzle 2nd Season,0,25,TV
Tottoko Hamtarou,0,296,TV
xxxHOLiC: Manatsu no Yoru no Yume,0,1,Movie
Kuutei Dragons,0,12,ONA
Choboraunyopomi Gekijou Dai Ni Maku ai mai mi,0,13,TV
Mo Dao Zu Shi 2,0,8,ONA
Dragon Ball: Ossu! Kaette Kita Son Goku to Nakama-tachi!!,0,1,Special
Koro-sensei Q! (2016),0,12,ONA
Baki: Dai Raitaisai-hen,0,13,ONA
Magical☆Star Kanon 100%,0,1,OVA
Oruchuban Ebichu,0,24,TV
Eikoku Koi Monogatari Emma,0,12,TV
Natsunagu!,0,12,TV
Busou Shoujo Machiavellianism OVA,0,1,OVA
School Rumble Ichi Gakki Hoshuu,0,2,OVA
Chuu Bra!!,0,12,TV
Gundam Build Fighters Try,0,25,TV
The Reflection Wave One,0,12,TV
Wolf's Rain OVA,0,4,OVA
Kidou Keisatsu Patlabor,0,7,OVA
Jingai-san no Yome,0,12,TV
Kuroko no Basket: Oshaberi Shiyokka,0,1,Special
Hana to Alice Satsujin Jiken,0,1,Movie
Air (Movie),0,1,Movie
Kimi no Iru Machi: Tasogare Kousaten,0,2,OVA
WHITE ALBUM 2nd Season,0,13,TV
Aoi Sekai no Chuushin de,0,3,Special
Papa no Iukoto wo Kikinasai! OVA,0,2,OVA
Koukaku Kidoutai: Shin Gekijouban,0,1,Movie
Pocket Monsters Best Wishes!: Victini to Kuroki Eiyuu Zekrom,0,1,Movie
Sumomomo Momomo: Chijou Saikyou no Yome,0,22,TV
Haikyuu!! Movie: "Owari to Hajimari",0,1,Movie
Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,0,1,Movie
Blade Runner: Black Out 2022,0,1,ONA
Yuri!!! on Ice Special,0,1,Special
Sekirei: Pure Engagement Special,0,1,Special
Tonari no Seki-kun Specials,0,2,Special
Hoozuki no Reitetsu 2,0,13,TV
Bakuten Shoot Beyblade 2002,0,51,TV
Shugo Chara! Party!,0,25,TV
Neppuu Kairiku Bushi Road,0,1,Special
Peach Girl,0,25,TV
Lostorage conflated WIXOSS,0,12,TV
